anchor,base_excess,ins_all_nbuy,ins_od_nbuy,ins_od_npr,ins_od_buyusd,earn_pred,mcap,d_ins_od_nbuy_tilt,d_ins_od_npr_tilt,d_ins_cluster_bin,d_ins_sell_excl,d_earn_excl,d_earn_tilt,d_size_mcap,spx_above_200,vix
20240719,3.5177884284579646,-0.04248902794690515,-0.042022654986393494,-0.060922288268251905,0.030970302740533043,0.011165141435642645,0.17816185982161312,0.24402216101936414,3.6198719440362863,-0.6500417157132325,2.3495143119997546,-1.3380903933691808,2.7822204519541134,-0.10585469134938193,1,16.520000457763672
20240726,8.032712992973357,-0.05526185561130993,-0.053376293485165635,-0.08581091966748051,-0.015651447379218853,-0.04973808112228406,0.2857894279115962,-2.2729262852990297,-1.1704623150942264,-4.315690844888871,-2.230173405407592,-3.1222003753117047,-1.6850431677611446,-2.28954413911011,1,16.389999389648438
20240802,4.873292718887082,-0.0043543885055342835,0.010257665178173163,-0.043017291537770425,0.04333801219747197,-0.04066616675465647,0.06212190520903503,-0.3178192771296509,1.0688086438721571,-1.9322778512681174,-1.2985855388979242,-0.875826402296588,2.6146617829689562,-2.113116870883243,1,23.389999389648438
20240809,0.4229016037165224,-0.003816513057075933,0.005714594250818626,-0.0016494455140309303,-0.11080561771908054,-0.028934089278116134,0.06608409563670485,0.25219443516640744,-0.34356176968930174,1.4502716553930421,-0.2568130901703748,-0.26246630712574925,1.4655072080008449,-0.064264822397294,1,20.3700008392334
20240816,-0.4657358326152539,-0.005578841354080804,0.0010254520302323228,-0.0035569962254150458,-0.0476641126349593,-0.055152493133148205,0.046813822182648686,0.7917857270006021,1.5051825296878474,2.2304420585231877,-0.5005832858411092,0.17111057045180456,-2.9945130138061833,1.456413710825192,1,14.800000190734863
20240823,2.6868545018164705,-0.030438651386045585,-0.024661285007867354,-0.030575985332897286,0.06734211361258435,0.00839617053137557,0.18831354643862525,-0.4490875406207642,-0.40981437099242013,-1.527659151805699,-0.39894318560444697,0.0,-3.271271801770928,-0.336121188292279,1,15.859999656677246
20240830,1.19479779274692,-0.05444637596961335,-0.051277128298996555,-0.045871689462010985,0.11072886944975828,0.013388188816963298,0.1715748745690851,-0.9178662824475807,0.1853901117389367,-0.06081875975933182,-0.6852346238897155,0.0,-0.8957835651840632,-3.070579773495901,1,15.0
20240909,-0.7149546318155419,-0.004106543083596,-0.005488085559329709,-0.015793646177908145,0.19267861348496065,0.0012774985877695112,0.05712278077767259,0.6885081215893332,0.8959904295580703,2.1939988195144804,-0.6231868679187801,-0.0922888002509184,1.5836694660444448,-2.575216145018206,1,19.450000762939453
20240916,1.2996819993068294,-0.024183190098816868,-0.01731595609810619,-0.06234815134314734,0.18242882180601921,0.00011909127530495479,0.11968561002910358,0.7801986073125835,-0.11732591054019331,0.6620055136542833,0.21630088428938876,0.2831102483332383,0.3357998833649588,-1.2304832184545236,1,17.139999389648438
20240923,0.2967555790980039,0.012702554860835236,0.014952127570787734,0.0017670394187419263,0.09946402318115521,-0.02211930569447616,0.01615628962389144,1.2628110752275834,-0.5030362223997938,-0.9509050905834782,1.5999285217793469,1.0930245862203893,-0.2024510351527401,0.3428200763175151,1,15.890000343322754
20240930,0.8246330831603375,0.05547802992285038,0.06128908010906843,0.04470050648306058,0.1247494273843054,0.0033949949475646246,-0.03599259750155584,-0.6166536218668475,-0.07489135682030162,-0.166579515480131,1.8453279591348692,2.4620896360911306,-1.2486232498894676,0.9425254119723135,1,16.729999542236328
20241007,-0.4290018812393973,0.0368751141329933,0.04315895283957947,-0.013830391277941443,0.024260293984289305,-0.023903665120122444,-0.08463393470165752,1.2110915058575609,1.3035359757704497,0.23951664831912645,2.507652631469457,2.5094402966052316,0.793529344838982,1.5075152085250998,1,22.639999389648438
20241014,2.4164594630909657,0.09951310516846733,0.10493835751471858,0.05729968539182733,0.01417383460641629,0.020102546682567498,-0.2251728169359228,2.794196010390812,1.0211285541439727,-0.1680958880444977,-1.1625529046505712,-3.39094389479584,-0.9835025092626639,-0.7129421076090409,1,19.700000762939453
20241021,3.2268117671573644,0.0665096585620509,0.0693233017510404,0.03875630915507508,0.030482044546720623,-0.02618261997515007,-0.027646268825033536,4.239066751612305,2.133017048661059,1.907585134894435,-0.00891865415767329,1.4612437967313028,0.14047014891494514,0.9414005913082973,1,18.3700008392334
20241028,6.035046693630436,0.059523600994659726,0.0638665759543199,-9.678974600475047e-05,0.05173028879708941,-0.05467234507427381,-0.05839817122176001,1.4694227724157891,0.4744482658354948,-2.1160589178497697,-6.338993598365486,-2.9136457497850694,3.1466652308719296,-2.087624005102995,1,19.799999237060547
20241104,7.091566407887738,0.049163190127288946,0.0545160801930488,0.009383809415351854,0.09498629063846455,-0.013376663908727025,-0.09907329105188858,0.9919311018690924,0.8353922048626422,-0.42637587378683006,-6.265120721835654,0.026046198631130002,1.97144548256869,-1.8015819988973072,1,21.979999542236328
20241111,-1.6376586424714,0.02771892002378083,0.027881610639700335,0.043385922383203115,0.06950766426146085,0.032043686733679105,0.04635859588242326,-0.42642358170433375,-1.2133326545421812,-1.0636814152854077,-1.9037536455566995,1.1876936127808004,0.028612546237625353,1.190046863121256,1,14.970000267028809
20241118,-0.9039516934826292,0.020894153005880607,0.018329363782358613,-0.014365805646682805,0.112693340211898,0.0529665674323284,-0.08616911926073655,0.9143538180085586,0.6909199266216992,0.4216676330259532,-1.6618644632898885,0.8173957680801899,3.825208977803254,-0.5660825460142589,1,15.579999923706055
20241125,-0.24248683068941873,-0.008381376205837555,-0.010755384992890487,0.005992467833590796,-0.01667587966317171,0.02447296552651452,0.08707102624777568,0.006421071027815778,-0.48807998775415723,-1.2796894670489918,-1.867324328076523,0.06537155277529516,2.5285478097670704,1.1800808495533408,1,14.600000381469727
20241203,-2.7385469419882393,-0.0026203214547466974,-0.006859687040075863,0.04713270331595604,0.0010425289856546634,-0.019877462363186178,0.04353250174305209,0.6781530557309636,0.8459160972484572,-0.14732305049437455,2.6876422378828297,0.08305515843203964,-0.023281505725691876,2.58281829180634,1,13.300000190734863
20241210,3.5077992630566213,-0.045275324444542964,-0.04376074042827636,-0.028959409913432835,-0.02267736463440993,0.00813228988179212,0.20238097775157685,-1.815127911017109,-0.8664674723299567,0.28745086102861184,0.3100488156030111,0.0,-2.2083971137686387,0.784181254197978,1,14.180000305175781
20241217,1.835316378298353,0.0043687519727153385,-0.007805124387683112,0.007441990212480466,-0.03963516157104246,0.05700889084897164,0.1821498710195769,-1.0354953957914494,-0.6527938398910045,-1.0909220419200527,-0.35286218722491647,-0.08418053200121879,1.2386551540243524,0.629500783657114,1,15.869999885559082
20241224,-2.706322565924023,0.01654060574271387,0.005297237488853602,0.00800262715811858,-0.018443299550834034,0.0811211062683337,0.1281094148780104,0.2917521600773158,0.7737980035733404,0.6157062238351061,0.7957828819555864,-0.4357523870364354,4.840242482230143,1.134160140718001,1,14.270000457763672
20250102,2.917435391843972,-0.00495024844783467,-0.012611528026079531,-0.07167994315031312,-0.022201306176965408,0.08029265457541718,0.20159235514558893,2.5805802095710457,-0.9774552355585754,-2.511372978066359,-0.07126533678352073,-2.347493034849663,1.9981349419728152,0.03981239606777112,1,17.93000030517578
20250110,5.339852029783344,0.0001801813291433849,-0.000519907808128638,-0.05114303447874868,-0.03392942154380927,0.0877643741187685,0.0699112705335033,3.7649752228373137,-0.6815214397007316,-1.319137661461485,-2.6915323753057803,-4.344458144199872,1.1374852724457207,-4.369098088528102,1,19.540000915527344
20250117,4.512835923721499,-0.0021247921418368764,0.0014103004968038845,-0.008341239129639971,-0.04327539190962785,0.033039781463367585,0.060843566911473045,2.5166085258398105,1.6960831811888948,-1.7236829692772044,-4.4048184076064905,-5.972979331449804,-0.3190322863823758,-1.2550004768489504,1,15.970000267028809
20250127,-0.8995980464515039,0.005841828635490142,-0.008118308889803827,0.024812799491324606,-0.1441627354869074,0.09998992924228539,0.18970900736202828,1.2802664065232263,1.3383920463060361,-0.9223964748822727,0.8073844882075388,-1.8007533127322368,1.0613285240056474,-0.7033763109200883,1,17.899999618530273
20250203,-7.764885188952486,0.019103965864683124,0.00627261510985292,0.054283194253884844,-0.07167025425488986,0.052939675152293295,0.21824114222516372,4.861561914319578,3.28253656993928,2.619350176269909,5.495341186009107,0.6619581104223449,4.337518723350196,3.6373928061604484,1,18.6200008392334
20250210,-14.100300185292935,-0.0008243206814144753,-0.01397275974243243,0.0555296664708925,-0.002650130845374901,-0.018409804766559696,0.22804905551511026,3.3284964754183077,4.099470563799745,3.198221437262802,9.94062922688473,3.4567727282739655,2.933243877279132,6.370634835029993,1,15.8100004196167
20250218,-11.060806088233457,0.017364277476399292,0.0003000539988218766,0.07911513557396276,-0.03646981091122659,-0.0891631083703994,0.23573485627326088,2.2930975352806553,4.002423355146748,2.5131126853939922,8.802317277038284,5.399270160958605,-0.45935203919607315,7.001079616371469,1,15.350000381469727
20250225,-1.5187294161786526,0.011748864034626839,0.003085471424518419,0.031130577270149114,-0.016509291035635438,-0.09366225431681516,0.18129585706424722,0.9989886811898447,1.721869125968829,1.7638771552002288,3.0715533153786723,1.2319963530849292,-2.180250460753489,2.1521785635091746,1,19.43000030517578
20250304,-3.5147639083851066,0.024755873123785896,0.017375466273195556,0.0605955631996775,0.004178772195900176,-0.08475446474622128,0.1802751634955892,1.4977554003699975,1.2984241663508491,1.940722070555155,4.308372363403722,0.6758752518441491,-1.1834096001338668,3.694803180778076,1,23.510000228881836
20250311,0.7375535996404808,-0.02578007498772426,-0.03373532668279023,-0.06115135124077125,-0.2398721690277695,-0.0730871772722035,0.22670124683458887,0.33589512724155474,0.15197389520467952,-2.1183368872919357,-0.443605530308544,0.2266465172614321,-1.0249514833457125,3.354064508515768,0,26.920000076293945
20250318,3.2796821041062962,-0.06138653601882904,-0.06483129813160399,-0.12793876561532821,-0.11064787815842293,0.015626375370394383,0.25434823568124704,0.036699457592907075,-0.4510534083869422,-1.413013955106239,-0.4162687749588494,-0.7906390242228654,-1.4129642133714508,1.5692607709327413,0,21.700000762939453
20250325,2.438965437590839,-0.04504474908433088,-0.04225615040490953,-0.04870762032550397,-0.13825286353805818,0.055005692889087625,0.1529272921342324,-0.6569193474889816,-0.43408423068599866,-0.6819055959235258,-0.024716300556749254,-0.6217299697700671,-1.4792031815038624,3.1921149918896314,1,17.149999618530273
20250401,3.3973398114205557,-0.05151041964142024,-0.04884089707195649,-0.11514484675669438,-0.028767808903603538,-0.03893544281519083,0.07581718417020146,-0.2917848768989866,-1.731609505971052,-0.3347481942015857,-1.7686152611091546,1.0809259037072965,-1.8175725512444274,-2.8799041506395144,0,21.770000457763672
20250408,4.017301761023876,0.023507585429052538,0.02725476552275909,-0.027811797686938686,0.11473799200021713,-0.0697840755097927,0.017779009088674524,1.3037805022843685,-0.19031971959524163,3.0526049488840243,-2.959087456817708,0.7862724399226334,-4.394690344272717,-5.637690687306502,0,52.33000183105469
20250415,-1.2107064358827162,0.05962799074835977,0.058881363036967185,0.01787465904194469,0.033804019208805824,-0.031161728131150142,-0.07605116236219618,2.335510575268179,-1.607251481630395,3.478753588162517,-6.918387304334704,-3.057470003847129,-2.849480683629641,-7.79641979041126,0,30.1200008392334
20250423,3.3046641422563585,0.029265557749256554,0.026370527681349933,-0.029286947075106262,0.04710584052755558,0.008116629288607962,0.020755663359917038,2.267825188620429,-1.8781419387140867,1.9747472450301298,-6.399398511067464,-4.6996521110223535,-1.1416033242922883,-4.483218623615436,0,28.450000762939453
20250430,-0.89958376508684,0.044826258383803545,0.04338486934990603,0.023728639581174788,0.025560004166505283,0.0034227996777290485,-0.032786447534389696,3.2942521888933753,-0.07829921031445516,4.285799429476347,-2.4625824677166444,-2.889729684658181,-0.026706315991137375,-1.5288806357634104,0,24.700000762939453
20250507,0.6911173858730447,0.0018967161906225296,0.0021655196570273256,-0.03295361626179018,0.1258825212542141,0.06679866486733198,-0.06087943022525143,-1.6120545007974476,-0.26249182501978596,-0.6848188932582142,-2.0188078329198023,-0.8107041732674826,-0.9414681830120071,-3.0843997911813794,0,23.549999237060547
20250514,2.529456923219543,-0.02749089113413592,-0.02773745778146559,-0.04354110603689034,0.021619281509941548,-0.06097050839769838,0.017213881046140654,-1.5314340850224948,-0.2558737350877749,-2.7122971530138043,2.3459392648986728,0.039827802210284924,-3.9487481501626522,-0.24726418188014826,1,18.6200008392334
20250521,2.1722695777939385,0.01241582834574426,0.007224477890945339,0.01379024917332378,0.03960794965237327,-0.03632486127583687,0.013885044045848973,-0.6241689529071747,-1.18672601895455,-2.9665936357533744,-3.4735338522436954,0.3500405620232343,0.23547580165685367,-2.3761888211577986,1,20.8700008392334
20250529,4.048568255399627,0.018693015058546245,0.020140930785263304,-0.0009014513728227543,0.03749636821104034,-0.013624824399361317,0.006606399508116446,0.384522433712034,-0.3234203669208305,-1.0941331740147144,-3.616336351589005,-0.0018953684833539208,-1.7981494015694675,-3.5775234680151597,1,19.18000030517578
20250605,0.38185265921899736,0.07447143198092944,0.07248908929722016,0.07953749739905264,0.009655430369087054,0.0038049843239132434,-0.05610123461229479,3.0420144899117827,2.216256054964395,0.8908091948007929,1.266183981078898,0.24749133041438373,0.17857160737839925,-1.531247670106515,1,18.479999542236328
20250612,0.49159656345616964,0.06600548207464473,0.05990786736651863,0.0707357013073063,0.02507250310821736,0.003302777369947062,-0.04247651295312488,1.4959084751147413,1.884812389366128,1.6806946598588481,0.33212517959644583,-0.08865840624404167,-0.3475585982539553,0.40819495224429514,1,18.020000457763672
20250620,-0.07475831686177895,0.07715965923369539,0.08148346329960435,0.09921803493398117,-0.004146665245581179,0.01930832760657966,-0.057204411934831945,0.05405369934157675,0.8547842419763183,-0.5473670922090689,-1.6980401744071345,0.09041157018021065,-0.2722090507262347,-0.3155664893782655,1,20.6200008392334
20250627,-0.5439517755452699,0.09150117390544647,0.08572562245533497,0.12091298399086482,0.08036216584863252,-0.0010594572643458657,-0.03554857342707526,0.23280807949381185,0.633605452547513,3.900392971829806,-2.0556442741790493,-0.47547854202044937,0.3013614187106196,1.0589065045730275,1,16.31999969482422
20250707,4.984399660141474,-0.01500021149309257,-0.017960562909591537,-0.021798822331031576,0.050083677934057505,0.004031651467977547,0.15327418919934235,-1.6023464051032141,-0.5449498920270545,-0.29979491188208,-0.7722140059079334,-0.0316548251623576,-0.7677703467300407,0.8107376789491854,1,17.790000915527344
20250714,3.503189777918056,-0.021221258883270557,-0.021381750645390354,-0.018501383658664702,-0.004615266248957608,0.02402319506950792,0.13767156367423183,-0.7099580863369142,0.6686985939653997,-0.3029830168290809,0.17031459290610396,0.024009148680034093,0.010357671836543417,3.1892336898899156,1,17.200000762939453
20250721,-1.4986466407696766,0.003847845721414189,-0.00041383991757199396,-0.005789216137565542,0.026135509687511115,0.061887781446746726,0.06516164420036942,1.1255566085630362,1.7079705024728984,3.117393672623398,0.6004215865374807,3.210384365636575,-0.6693618002345338,2.5092241452561814,1,16.649999618530273
20250728,-4.014449931063995,0.012335596872479874,0.007238958629909632,0.013943101870013358,-0.03410385831774101,0.019771422827132665,-0.008538070063284404,1.399983659555524,2.2035477276260313,4.430377087149097,2.5712529876232164,2.360361125228905,0.6237457010785732,2.2181662349405102,1,15.029999732971191
20250804,-2.696367399788772,0.05746007860183109,0.05739235046083167,0.07140005497633141,-0.03828040282829536,-0.031158721487856682,-0.1356903604650053,-0.463486010641478,-0.6662939475535947,2.3716525711915937,-1.163539283360089,0.5840047367266584,-3.5204050707513264,-1.9542978296234348,1,17.520000457763672
20250811,0.7100566443869382,0.030740032789041496,0.028792979251571156,0.016742418634503587,0.011662543957421641,0.012019828431077118,-0.13133111926789118,-1.475567703074744,-2.3139570155924356,-1.1847514310379448,-0.09055298199654657,-0.4433361872509263,-0.10926896116242035,-2.0971850423262945,1,16.25
20250818,8.790044989925239,-0.016782807009594888,-0.02451595870582301,-0.037051548379870076,-0.0642029737432257,0.012706002882928061,-0.03901216865056266,-2.8289895200781805,-4.0705331465384536,-6.0436399875439175,-5.622413665162966,-1.1949959525260705,-5.8726082719902175,-4.513428163004396,1,14.989999771118164
20250825,11.149002805941185,-0.0647041698522358,-0.07398460029742131,-0.12482762991293266,0.015677643434021515,0.0034675919608707184,0.005452554474134302,-1.5217119532443715,-2.6022158905554442,-8.758860925801077,-6.401043738424099,-0.7463543617555218,-4.680526458207377,-5.058056146247745,1,14.789999961853027
20250902,9.73569374187104,-0.08790955146354282,-0.10164905098644463,-0.1430744909705619,0.03309267466042129,-0.022494240671927197,0.053053374048714186,0.82782147497939,1.2049557738832513,-4.340230546137611,-3.881748200582992,-0.44444783050003184,0.25802712608288536,-2.0939709844432124,1,17.170000076293945
20250909,10.460635824946568,-0.026754465640312912,-0.030102552887940056,-0.03767607960514675,0.0720386468711789,-0.03509782023232737,0.05887591428566483,-0.40635095498537804,-3.550657999996515,-1.3356282312765102,-5.550693064882581,0.0,-3.0308372815733065,-4.7412361796246625,1,15.039999961853027
20250916,5.766024328681887,-0.0023526006218012267,-0.002596238703799537,-0.03843461982760786,0.020643734360109266,-0.010742917445534609,0.04788987491206381,-1.7231438644317705,-0.9883466325703493,-1.245880085827851,-3.580776641164516,1.8863740283975763,-4.607736623560318,-3.717477590445896,1,16.360000610351562
20250923,2.2894364120254695,0.0014020153666619455,-0.0024724348753782663,-0.03880549482001327,0.12541721841872472,-0.04413848149603589,0.11565744817670867,-1.5106487732052902,-2.2992819644883453,0.4724610619505101,-2.335332738058704,0.8395989151045669,-2.2545815146353587,-3.1442407491935054,1,16.639999389648438
20250930,4.870862432728582,-0.02155042920244813,-0.023804970146236566,-0.06252837232816674,0.09402132201955377,-0.03776969283767929,0.052727149725830494,-0.43846497146934754,-2.636854225155466,-1.5744480003357681,-4.24170814484526,0.5725148636010445,-2.6068006776111914,-4.016356272803939,1,16.280000686645508
20251007,2.6252994545979327,-0.007020699851491944,-0.013019961097496511,-0.06626691378866176,0.03528892101181246,0.10119647924095321,0.14025681189147388,-0.837868148442219,-0.9138990167407104,-1.8696852231095122,-5.9918214887940024,-1.8780860224441525,1.044522856991737,2.5292415911577493,1,17.239999771118164
20251014,0.14623638376390774,-0.0017265385356003725,-0.002794142800356309,-0.038394875687719085,0.017644260501403358,0.10937591116738332,0.17670255886172462,-1.0906339881606577,-3.043257487511758,0.5312224314640256,-4.160719043454811,-2.3090434478179733,-0.23143794698328585,4.132958308642298,1,20.809999465942383
20251021,-0.16047122516350265,0.012836692271506602,0.007247391884241025,0.02010314501862811,0.031861293142188364,0.047726145749663815,0.18084615769531662,2.8137386139629283,1.616382646077704,2.356288897173436,4.779523222536141,4.7788876119880905,-1.5530198132886426,7.077959701068846,1,17.8700008392334
20251028,-3.4386972169366565,0.03540625991659894,0.03335137798900286,0.011461731810232294,0.039723616739803326,-0.014863767762115412,0.11792324040953248,2.128342734850304,-0.34106553846389165,4.012910175820009,4.748838908866765,4.860151264822321,1.5795148519612223,7.2508281057520465,1,16.420000076293945
20251104,-2.6934525836100796,0.05353371345168696,0.05521585498799817,0.05506998308252282,0.006660797271355062,-0.06083192552748007,0.000380458784012682,-2.0197340827788755,-1.76144350892597,0.6592992079724759,3.538022984876986,-1.8833529133815325,0.7054965112510065,2.549339502748335,1,19.0
20251111,-1.9843353447650258,0.06875699932600303,0.07580470579923702,0.06637652797035577,-0.02253940970112238,-0.0276480042121152,-0.10572631611243632,0.3249821185469841,-0.8306168067448296,0.6378426189994943,-0.12796168434663982,-0.5567299609107894,-1.7086561540201175,-1.7398651342955547,1,17.280000686645508
20251118,-1.8681140916853392,0.08609636955893359,0.09015363245178812,0.0815958874595226,-0.06545298279250703,-0.004247129594485947,-0.11317136118964233,-2.8584100049039223,-2.59698292645232,-1.816369796864545,0.07015852044761281,0.37299244574440293,1.2371806497981968,0.4566936180619263,1,24.690000534057617
20251125,5.278993384681295,0.021432569982361524,0.026600400501740763,0.014006266628051014,0.005573557021201777,-0.014034512179337122,0.008659209773393524,-0.9265735889027751,-0.7507237447054421,-2.305155936010618,0.12170265447851436,-0.8356185839488106,-0.23712322731805485,0.3584813258242184,1,18.559999465942383
20251203,4.825972845841992,0.0017662301130641695,0.0011659253308968854,0.014970660049621646,0.03956737038114117,-0.011362815174776357,0.12764746831994742,-0.3933644975972157,-1.2792811670918656,-1.6068036154790946,-1.7473018975176366,-1.38738683447509,2.5012722224388058,-0.16481102127884478,1,16.079999923706055
20251210,4.572340129942281,-0.027006945546833368,-0.019792808035288094,-0.02423482496849957,0.015566072293615882,0.007043090886594239,0.12953759741621346,-2.106968229348295,0.5198994868437133,-2.162333044869898,-2.4796291945730076,-0.7794892828537091,-0.7483096004590073,-1.034804697077512,1,15.770000457763672
20251217,10.871338985878637,-0.03543319691778839,-0.03338304819027514,-0.025308083884202852,0.0053599781352966685,-0.015184804029524216,0.05540447507547154,-5.222819845486621,-7.312262130485847,-3.6529400008767436,-7.027681554699707,-0.4907433827189167,-9.05618350369992,-5.2445798297545005,1,17.6200008392334
20251224,4.682956068040949,-0.005377016987350561,-0.0047242770870194965,0.04005443268172338,-0.09283389317817317,-0.00021709518010110167,0.0374637039090404,0.3362620524807236,-0.6294834551891879,-1.994823220106441,-1.9058301942732705,-0.13997455155820016,-5.19524633418439,-0.7234207672519934,1,13.470000267028809
20260102,5.605096264137815,0.014122020865603518,0.017196877111893463,0.04663564814312736,-0.18486046848269913,0.08567466054990179,-0.03316569423686215,-0.7286323623698034,0.7015993741904079,-0.9125259141958914,-1.940508974428308,-0.7562740871301432,-2.9593929583302625,-0.2488928054462214,1,14.510000228881836
20260109,8.851570017577261,0.027592835618795816,0.02509042838087232,0.07243970560605163,-0.12104584989197804,0.11224769822515347,0.08445149289931511,-1.597277674933907,-1.3244280031226339,-3.2479943561266453,-0.5303527476126307,-0.7736786613475849,-0.9910617362258913,-0.19767582323825944,1,14.489999771118164
20260116,5.535487853631857,0.003925324516504572,-0.0016537965782092068,0.03811934353027401,-0.10079139011693444,0.1430876936075529,0.16220837703981775,-2.643273201405763,-0.7490874644714134,-1.8992709621904575,-1.819561855324041,-2.4491503120821454,2.410000343299775,1.8888946464264922,1,15.859999656677246
20260126,11.457311612027858,-0.0009098747626161464,-0.011242738139114973,0.023973766188082744,-0.045495979098521884,0.07430661985402402,0.1656296892820308,-2.8159223002362634,-4.6563809135219305,-7.575748400653954,-7.652538240387566,-4.9228034482713605,-2.7166101837686014,-4.5100710669634765,1,16.149999618530273
20260202,6.894574845626848,-0.013791968065274642,-0.028333624640359042,-0.013352341948749695,-0.024965762149019737,0.09246945088878414,0.13849340817676847,-2.231466681319025,-1.7925936424388138,-3.6517260164946537,-2.6948435883315636,1.2764505560312382,-2.4108479420027114,-4.518595586868165,1,16.34000015258789
20260209,3.1118809147269615,-0.044585023419426266,-0.0538578110268817,-0.05705932131720823,-0.0030254550951955023,0.056441960560725944,0.08335025392888842,-0.24693320004447877,-0.1765636087825921,0.8944125587463668,-1.0306331981654542,-1.8901971277512302,-0.9160002038315709,-2.5756412765192467,1,17.360000610351562
20260217,1.44449852701009,-0.02339149789261571,-0.027962287722125913,-0.019507693640330517,0.063939164368884,0.06561680951588213,0.04229183223868706,-0.34708192256981235,-2.48584076343379,0.04581499437245895,-0.25905828194154185,-1.0339301176188302,0.3078640129784718,-1.3568073733347674,1,20.290000915527344
20260224,-3.446544394960472,0.015536788146742416,0.027669844457318248,0.025198047043585702,-0.089831515260871,-0.059334294707728004,-0.004115587871523261,0.7457575485640688,-0.6416181424040976,-0.2804554100692594,-4.1489668369596915,-0.2989406777074821,2.289801594194617,-1.270212479258623,1,19.549999237060547
20260303,-0.9207700882606986,0.02097558369576033,0.03147328381124541,0.0536282592035492,-0.13555647675554489,-0.05685277967620264,0.05971804650044138,-0.7636474124356224,-0.3753603280818668,-1.28988295748092,-1.2471223918108372,0.6515217887664946,0.05419600651606557,1.8921713418716049,1,23.56999969482422
