date,symbol,rule,ret,hold
20240813,TLN,h40,34.49444753959992,40
20240813,TLN,h60,51.41461565684764,60
20240813,TLN,RANK100_60,51.41461565684764,60
20240813,TLN,RANK300_60,51.41461565684764,60
20240813,RCL,h20,4.897138819581004,20
20240813,RCL,TP10,4.897138819581004,20
20240813,RCL,TP15,4.897138819581004,20
20240813,RCL,TP20,4.897138819581004,20
20240813,RCL,TP30,4.897138819581004,20
20240813,RCL,SL10,4.897138819581004,20
20240813,RCL,SL15,4.897138819581004,20
20240813,RCL,SL20,4.897138819581004,20
20240813,RCL,TR10,4.897138819581004,20
20240813,RCL,TR15,4.897138819581004,20
20240813,RCL,TP20_SL10,4.897138819581004,20
20240813,RCL,SPIKE10,4.897138819581004,20
20240813,RCL,RANK100_20,2.7106085371638278,15
20240813,RCL,RANK300_20,2.7106085371638278,15
20240813,RCL,h40,25.165703675876404,40
20240813,RCL,h60,46.95931382097416,60
20240813,RCL,RANK100_60,2.7106085371638278,15
20240813,RCL,RANK300_60,2.7106085371638278,15
20240813,GE,h20,-0.9585669833462873,20
20240813,GE,TP10,-0.9585669833462873,20
20240813,GE,TP15,-0.9585669833462873,20
20240813,GE,TP20,-0.9585669833462873,20
20240813,GE,TP30,-0.9585669833462873,20
20240813,GE,SL10,-0.9585669833462873,20
20240813,GE,SL15,-0.9585669833462873,20
20240813,GE,SL20,-0.9585669833462873,20
20240813,GE,TR10,-0.9585669833462873,20
20240813,GE,TR15,-0.9585669833462873,20
20240813,GE,TP20_SL10,-0.9585669833462873,20
20240813,GE,SPIKE10,-0.9585669833462873,20
20240813,GE,RANK100_20,1.8039894648426813,10
20240813,GE,RANK300_20,-0.9585669833462873,20
20240813,GE,h40,12.860409165513342,40
20240813,GE,h60,7.780246763820964,60
20240813,GE,RANK100_60,1.8039894648426813,10
20240813,GE,RANK300_60,7.780246763820964,60
20240813,VRTX,h20,1.5291160958280203,20
20240813,VRTX,TP10,1.5291160958280203,20
20240813,VRTX,TP15,1.5291160958280203,20
20240813,VRTX,TP20,1.5291160958280203,20
20240813,VRTX,TP30,1.5291160958280203,20
20240813,VRTX,SL10,1.5291160958280203,20
20240813,VRTX,SL15,1.5291160958280203,20
20240813,VRTX,SL20,1.5291160958280203,20
20240813,VRTX,TR10,1.5291160958280203,20
20240813,VRTX,TR15,1.5291160958280203,20
20240813,VRTX,TP20_SL10,1.5291160958280203,20
20240813,VRTX,SPIKE10,1.5291160958280203,20
20240813,VRTX,RANK100_20,1.5291160958280203,20
20240813,VRTX,RANK300_20,1.5291160958280203,20
20240813,VRTX,h40,0.08126882221362042,40
20240813,VRTX,h60,5.571123957862123,60
20240813,VRTX,RANK100_60,1.5291160958280203,20
20240813,VRTX,RANK300_60,0.08126882221362042,40
20240813,META,h20,-3.1615215555249376,20
20240813,META,TP10,-3.1615215555249376,20
20240813,META,TP15,-3.1615215555249376,20
20240813,META,TP20,-3.1615215555249376,20
20240813,META,TP30,-3.1615215555249376,20
20240813,META,SL10,-3.1615215555249376,20
20240813,META,SL15,-3.1615215555249376,20
20240813,META,SL20,-3.1615215555249376,20
20240813,META,TR10,-3.1615215555249376,20
20240813,META,TR15,-3.1615215555249376,20
20240813,META,TP20_SL10,-3.1615215555249376,20
20240813,META,SPIKE10,-3.1615215555249376,20
20240813,META,RANK100_20,-1.7860449868080774,10
20240813,META,RANK300_20,-3.1615215555249376,20
20240813,META,h40,11.831343355590151,40
20240813,META,h60,8.335364871879381,60
20240813,META,RANK100_60,-1.7860449868080774,10
20240813,META,RANK300_60,8.335364871879381,60
20240813,LRCX,h20,-8.790853748764993,20
20240813,LRCX,TP10,-8.790853748764993,20
20240813,LRCX,TP15,-8.790853748764993,20
20240813,LRCX,TP20,-8.790853748764993,20
20240813,LRCX,TP30,-8.790853748764993,20
20240813,LRCX,SL10,-10.090870060124946,16
20240813,LRCX,SL15,-8.790853748764993,20
20240813,LRCX,SL20,-8.790853748764993,20
