anchor,svr5,svr20,dsvr,base_excess,d_svr5_tilt,d_dsvr_tilt,d_svr5_excl
20250603,0.08392735354501399,0.09489801559644173,0.011652411481601049,-0.6409870448760298,-3.1432070578090427,-2.1103978155892005,0.7124121655584841
20250610,0.10524382272243069,0.11845928753157149,0.0051844867131487895,0.38117862943021985,-1.1272865606695985,-2.5697072271968464,0.0
20250617,0.10239558159751137,0.11805083790167506,0.010526217470201172,-1.2948098405165551,0.5372700540208851,1.7457508633005423,0.23440839015716544
20250625,0.12137672728935228,0.1188576416718277,0.037956981581726855,-1.0659198463875939,-0.13444568252630532,0.11983576966543355,0.3141321407853559
20250702,0.022157100924111436,0.023644143666430417,0.005946583749643476,6.5056672372003215,0.8046527360692924,0.11895462428138312,0.8738251535718077
20250710,-0.014277763821828354,-0.017796704146330822,0.005982411353749397,6.4289346881366445,0.7613361231144644,-1.7670168147417107,-0.07928694545041581
20250717,0.045449824662888993,0.045256319673070075,0.01303051423183892,-2.698492023363922,0.6471094994721417,0.9305172257286887,0.002633639028555221
20250724,0.010457021208637817,-0.006640976561668392,0.03033189433477624,-3.4341370928733514,1.6328968850592052,2.071631959771535,-0.27057369949495813
20250731,0.05308393286376772,0.05035976301762188,0.018133227351161144,-2.878725371472854,0.7891599801851987,-0.9960982654034803,0.041885696466826064
20250807,0.06597673369876844,0.06788588360614531,0.01574948322544113,-3.113396531775226,3.271980362668518,0.8983944054774897,0.0
20250814,-0.058712339467576785,-0.06229568724226967,-0.01145228062950667,7.951971698030865,-3.3214962953528175,-7.25847771086875,-0.10180539314965237
20250821,-0.0328897600958322,-0.031833005653041424,-0.007896830459984855,13.866977372474521,-4.96566441093593,-8.127929058866666,-0.026706016677546796
20250828,-0.023208934281832218,-0.043385585793696786,0.0346134480669567,6.5636966177191125,0.0339223440609257,-3.1958646002042825,0.47053255863613586
20250905,-0.024981713585376673,-0.02247187424189124,-0.005884497739476693,8.011127877507676,-2.1596066705551866,-5.889318848975778,0.9781592121860555
20250912,-0.05071809276153455,-0.0387246051854465,-0.027838532877461877,6.023467385225164,-1.9783584381937662,-0.6489014857404594,0.0079248817047059
20250919,-0.012258005201349903,0.0015880321369637778,-0.03785595830694329,3.7460247481330082,2.211519936644118,2.3933091006564475,0.0
20250926,-0.009638094930245733,-0.010444406696221521,-0.008888185237894032,6.422628991427643,3.4730209556898526,-0.5003998966323433,-0.19076208047167503
20251003,-0.06372572181584099,-0.08173301491350952,0.015306944296929319,7.958071741393235,1.5081060745174777,-0.005339903350947556,0.7813250466617503
20251010,0.04471993795782558,0.06821293530506001,-0.0235544710494079,1.7355186609793232,0.9814524198430594,3.3244861034738373,0.0
20251017,0.03782061427899107,0.029740069709306982,0.03496331991824604,-4.28611011324941,-0.2748216669140949,0.8874440266264744,0.0
20251024,0.022251183796355684,0.051203133523064256,-0.03552807037127331,-7.259140904055511,-0.8271871723406155,-0.2085297102135203,-0.43965717081572986
20251031,0.08506868330119563,0.0924186908373061,0.0035033053011336284,-4.710991979200309,-1.690195286118104,1.0196590828481018,-0.39616772343085555
20251107,-0.013234029355088836,-0.0020103632563115885,-0.029456329416266372,-1.8886968348530986,-0.2628709082281071,0.20024437995308508,-0.03371710597554929
20251114,0.05666999881435265,0.05838603016993227,0.014801209431546334,-1.7806228377709934,-1.7437680128194946,-2.118596451898628,0.031978709256326454
20251121,0.002134150723081964,0.004632107591801485,0.004372945288304346,10.408480638446852,-1.192812022293399,-4.682492762932141,-0.9141547508701026
20251201,-0.009474402299481741,-0.026472195989844384,0.03414024099977511,2.944312868515116,0.9748830550522343,-0.37147623767732685,0.17084950414566896
20251208,0.0030458208964728446,0.013688235915244805,-0.013172232483770262,4.357015597218037,0.9985938243988836,-1.1553988757022542,0.03692716230400475
20251215,0.027473247646669474,0.018584660745806295,0.03150565555011214,6.681341792919363,0.6160010940695126,-2.075247299138579,0.0011627667940675157
20251222,0.03829282247284387,0.05287999309087759,-0.014668718607235712,4.419459552122563,0.5805103574364617,0.42451229326978257,-0.28322418340648164
20251230,0.050416282562040254,0.05792171910793779,0.0020837317696666773,11.800468293009532,1.1438063975148043,-6.877991931956615,-1.313167756607983
20260107,0.09058938764578599,0.098352938647945,-0.0008567643645441912,0.8161146189971442,1.4703129491171931,2.831321370083004,-0.273589924632756
20260114,0.02467296321957632,0.042918668168739446,-0.030547595625112816,5.715637260996101,0.518497115484215,0.16576486131602633,-0.7526508582313525
20260122,0.000625296210320507,0.02085273273341875,-0.02946987676155498,9.074313544134592,-1.578352414559516,-4.686706014097015,0.12312896994701172
20260129,0.022465220091934253,0.02115530026704482,-0.0008820813036675288,5.130315694915631,0.7025368116176773,3.173910396236039,1.287845112430036
20260205,-0.0885107552537538,-0.09694100786036047,-0.0070189657434464175,3.585768831498181,-0.9180969474113398,0.8604338861202168,0.0
20260212,-0.10254304396749382,-0.11273644799845424,0.007503003590327928,0.6075311859466699,-0.16598090634357757,-2.0032744295940104,0.0
20260220,-0.11411345916997016,-0.11922334096363414,-0.011604430732065327,-4.0143484946711965,0.771265406074674,0.268249742353778,0.42659757005583804
20260227,-0.008840920220690942,-0.016153877568982355,0.012315767292265722,-4.450182418060458,1.926629474919983,4.5990186565908076,-0.6323167055891504
20260306,-0.002355729884033044,0.006037973987466406,-0.015176228473815154,6.477053172454866,0.32827373364171103,0.8608713023349972,0.0
20260313,0.04538017582152892,0.053556069892411864,-0.0007576843651532139,10.179229384413707,1.180194566009929,-2.3716541407069496,0.0
20260320,0.07462331897945586,0.0782228798985219,0.016264528771120546,9.391475140167387,0.6012341906841134,-4.265546749972413,0.0
20260327,0.020314168312415674,0.01908209794118578,0.006579876590924448,10.079952874420657,-3.7585020898364547,-7.2423826474277035,0.0
20260406,-0.00937450645421216,-0.020572541467956316,0.019519239554085244,11.613371717358993,-1.7849437429177577,-4.7823442147230635,-0.23615719294753368
20260413,-0.039698113376044765,-0.039679518466016646,-0.00138555681408235,13.059031367877427,-10.281694430826722,-7.441948123801801,-0.347859849358248
20260420,-0.06781381012250436,-0.0822100691738607,0.01244506262846665,9.354052332645066,-4.6155684153155505,-1.5419212504258497,0.0
20260427,-0.04253300177430635,-0.0334874911056928,-0.018381048923811066,13.179116803146714,-4.11921483161742,-6.756519493928832,-0.8350696695703513
20260504,0.027002742574563594,0.02365336660345172,0.012288005551316894,11.745802632414575,-0.6568586426000528,1.122526430104509,0.0
20260511,0.11848592341343372,0.12992766329272545,0.0028747295987114107,-3.1687710696582725,0.5182802431889378,2.1286800397047796,-0.45912281305489355
20260518,0.11512977716266287,0.1248050842718925,0.023037977285096253,6.577606080358681,-0.11985119719063325,-3.743300295650108,0.0
20260526,0.12162465972230878,0.13719956862472668,0.005230077955088785,0.8198775221242799,-2.674717830546922,0.9116493885751158,-0.3110843354094615
20260602,0.16308274987887122,0.16884792436287382,0.029653938139182937,-5.954560514346624,-4.124399991019499,-2.3621820543046343,0.0
20260609,0.083244234831945,0.0856856874987158,0.009195376422958609,-1.9868299649001588,-1.813693487409484,-0.5745930871154276,-0.13868711073175571
20260616,0.14687298413969171,0.17944072138658515,-0.020860893339028797,-17.192105092772543,1.0098173615743304,10.065926472125481,0.0
20260624,0.07551124626255545,0.08012278957508963,0.014250842125545197,-9.916578378187383,0.3060437347991288,5.121967842681302,-0.4504345230996992
20260701,0.0545435228460841,0.06105635500050104,0.0016957253907363638,-17.30987472491182,1.14587482621292,4.613533697569447,-0.665756608212309
20260709,0.10724242446917255,0.09116692954546361,0.06055987440012689,-11.3461766277295,2.3559705662248036,2.634237152179328,0.0
20260716,0.010825823954644797,-0.003480854413151397,0.013781868864360622,0.08773310733764875,0.4073082323465309,0.7299275109419197,0.41681564465298193
20260723,0.022213618417062146,0.027499214328146396,-0.002720141608625957,-8.122518268155925,0.5283387612912825,0.7232376570174406,-0.3613509166901105
20260730,-0.032451200452577385,-0.03803940211147852,0.009801837272673738,-0.5636221772784777,3.7377611826678767,-0.5477395252115973,2.1304734361866613
20260806,-0.0429600073712615,-0.04860470327497226,0.003805651637191243,-2.1758415145962684,-0.39911958931421776,-0.19711686229224937,0.7848481938081449
20260813,-0.09157592611107977,-0.08176821644023162,-0.044741322764628694,1.6897421222664872,0.16063398017528185,-1.435695393694259,0.10973290662082309
